Restoran Adı,Sipariş No,Restoran ID,Teslimat Tipi,Ödeme Yöntemi,Ödeme Yöntemi.1,Sipariş Durumu,Siparişin Alındığı Tarih,Kabul Edilme Zamanı,Tahmini Teslim Alınmaya Hazır Olma Süresi,Teslim Alınmaya Hazır Olma Süresi,Kuryenin Teslim Almaya Yakın Olma Zamanı,Sipariş Teslim Tarihi,Tahmini Teslimat Zamanı,Teslimat zamanı,İptal Edilme Zamanı,İptal Sebebi,İptal Kaynağı,Toplam,Paketleme ücreti,Minimum gönderim tutarı,Unnamed: 21,KDV Bedeli,Sipariş İletim Hizmeti Bedeli,Restoran İndirimi,Restoran Kuponu,Komisyon,Unnamed: 27,Unnamed: 28,Faturalandırılabilir,Ödeme Yapıldı,Tahmini Kazanç,İşletme tarafından tahsil edilmiş nakit tutar,Yemeksepeti'ne geri ödenecek tutar,Ödeme Tutarı,Yemeksepeti İndirimi,Yemeksepeti Tarafından Karşılanan Kupon,Toplam İndirim,Toplam Kupon,Vergi Tutarı,Ürünler
Arthur's Pizza,vz11-y4xi,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,02/11/2024 20:04,02/11/2024 20:04,02/11/2024 20:18,,02/11/2024 20:11,02/11/2024 20:18,02/11/2024 20:30,02/11/2024 20:32,,,,"680,00","0,00","0,00","0,00","34,82","65,28","136,00","0,00","108,80","0,00","0,00",evet,,"335,10","0,00","0,00","335,10","0,00","0,00","136,00","0,00","0,00",2 Roma
Arthur's Pizza,vz11-y774,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,24/10/2024 14:28,24/10/2024 14:28,24/10/2024 14:40,,24/10/2024 14:32,24/10/2024 14:43,24/10/2024 14:49,24/10/2024 14:46,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-y8zm,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,04/11/2024 20:11,04/11/2024 20:11,04/11/2024 20:22,,04/11/2024 20:16,04/11/2024 20:25,04/11/2024 20:29,04/11/2024 20:36,,,,"340,00","0,00","0,00","0,00","17,41","32,64","68,00","0,00","54,40","0,00","0,00",evet,,"167,55","0,00","0,00","167,55","0,00","0,00","68,00","0,00","0,00",1 Torino
Arthur's Pizza,vz11-ysf4,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,12/11/2024 17:58,12/11/2024 17:58,12/11/2024 18:08,12/11/2024 18:03,12/11/2024 18:04,12/11/2024 18:06,12/11/2024 18:10,12/11/2024 18:08,,,,"120,00","0,00","0,00","0,00","6,14","11,52","24,00","0,00","19,20","0,00","0,00",evet,,"59,14","0,00","0,00","59,14","0,00","0,00","24,00","0,00","0,00","1 Coca-Cola (25 cl.), 1 Sprite (25 cl.), 1 Su (50 cl.)"
Arthur's Pizza,vz11-z3ic,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,28/10/2024 18:27,28/10/2024 18:27,28/10/2024 18:41,,28/10/2024 18:47,28/10/2024 18:51,28/10/2024 18:58,28/10/2024 19:11,,,,"660,00","0,00","0,00","0,00","48,58","39,60","0,00","150,00","66,00","0,00","152,54",evet,,"203,28","0,00","0,00","203,28","0,00","0,00","0,00","150,00","0,00","1 Roma, 1 Margherita"
Arthur's Pizza,vz11-z5ld,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,16/11/2024 17:59,16/11/2024 17:59,16/11/2024 18:10,,16/11/2024 18:02,16/11/2024 18:14,16/11/2024 18:19,16/11/2024 18:18,,,,"340,00","0,00","0,00","0,00","17,41","32,64","68,00","0,00","54,40","0,00","0,00",evet,,"167,55","0,00","0,00","167,55","0,00","0,00","68,00","0,00","0,00",1 Milano
Arthur's Pizza,vz11-zgbi,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,14/11/2024 13:05,14/11/2024 13:05,14/11/2024 13:16,,14/11/2024 13:14,14/11/2024 13:29,14/11/2024 13:28,14/11/2024 13:39,,,,"340,00","0,00","0,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00","0,00",evet,,"240,00","0,00","0,00","240,00","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-0ylu,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,15/10/2024 19:55,15/10/2024 19:55,15/10/2024 20:06,15/10/2024 20:02,15/10/2024 20:27,15/10/2024 20:28,15/10/2024 20:21,15/10/2024 20:37,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-104q,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,,,21/09/2024 00:38,,,,,,21/09/2024 00:37,Ulaşılamıyor,Satıcı,"340,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","68,00","0,00","0,00",1 Roma Pizza
Arthur's Pizza,vz11-155w,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,03/10/2024 20:00,03/10/2024 20:00,03/10/2024 20:11,03/10/2024 20:12,03/10/2024 20:40,03/10/2024 20:41,03/10/2024 20:13,03/10/2024 20:52,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-39bg,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,24/09/2024 21:15,24/09/2024 21:15,24/09/2024 21:26,24/09/2024 21:27,24/09/2024 21:20,24/09/2024 21:27,24/09/2024 21:32,24/09/2024 21:37,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-3enf,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/10/2024 17:19,04/10/2024 17:19,04/10/2024 17:31,,04/10/2024 17:35,04/10/2024 17:36,04/10/2024 17:36,04/10/2024 17:42,,,,"390,00","0,00","0,00","0,00","19,97","37,44","78,00","0,00","62,40","0,00","0,00",evet,,"192,19","0,00","0,00","192,19","0,00","0,00","78,00","0,00","0,00","1 Roma, 1 Coca-Cola Zero Sugar (25 cl.)"
Arthur's Pizza,vz11-4hue,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,14/10/2024 18:47,14/10/2024 18:47,14/10/2024 19:00,14/10/2024 19:02,14/10/2024 18:53,14/10/2024 19:02,14/10/2024 19:12,14/10/2024 19:15,,,,"660,00","0,00","0,00","0,00","48,58","39,60","0,00","150,00","66,00","0,00","152,54",evet,,"203,28","0,00","0,00","203,28","0,00","0,00","0,00","150,00","0,00","1 Napolitan, 1 Verona"
Arthur's Pizza,vz11-4kky,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/10/2024 21:03,03/10/2024 21:03,03/10/2024 21:14,,03/10/2024 21:09,03/10/2024 21:16,03/10/2024 21:18,03/10/2024 21:28,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-4lca,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,03/10/2024 22:51,03/10/2024 22:52,03/10/2024 23:02,,03/10/2024 22:54,03/10/2024 23:06,03/10/2024 23:10,03/10/2024 23:14,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-4n0n,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,14/10/2024 19:06,14/10/2024 19:06,14/10/2024 19:17,14/10/2024 19:14,14/10/2024 19:24,14/10/2024 19:25,14/10/2024 19:29,14/10/2024 19:30,,,,"340,00","0,00","0,00","0,00","17,41","32,64","68,00","0,00","54,40","0,00","0,00",evet,,"167,55","0,00","0,00","167,55","0,00","0,00","68,00","0,00","0,00",1 Roma
Arthur's Pizza,vz11-4t6c,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,05/10/2024 22:21,05/10/2024 22:21,05/10/2024 22:35,05/10/2024 22:37,05/10/2024 22:32,05/10/2024 22:39,05/10/2024 22:48,05/10/2024 22:53,,,,"760,00","0,00","0,00","0,00","59,40","45,60","0,00","150,00","76,00","0,00","194,92",evet,,"234,08","0,00","0,00","234,08","0,00","0,00","0,00","150,00","0,00","1 Margherita, 1 Torino, 2 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-4ym2,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/09/2024 18:10,30/09/2024 18:11,30/09/2024 18:22,30/09/2024 18:21,30/09/2024 18:25,30/09/2024 18:26,30/09/2024 18:33,30/09/2024 18:35,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-641m,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,09/10/2024 20:29,09/10/2024 20:29,09/10/2024 20:43,,09/10/2024 20:38,09/10/2024 20:51,09/10/2024 20:56,09/10/2024 21:01,,,,"680,00","0,00","0,00","0,00","50,74","40,80","0,00","150,00","68,00","0,00","161,02",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Roma, 1 Torino"
Arthur's Pizza,vz11-6qsv,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,04/10/2024 16:33,04/10/2024 16:33,04/10/2024 16:46,,04/10/2024 16:45,04/10/2024 16:49,04/10/2024 16:51,04/10/2024 17:01,,,,"680,00","0,00","0,00","0,00","50,74","40,80","0,00","150,00","68,00","0,00","161,02",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Verona, 1 Milano"
Arthur's Pizza,vz11-6x99,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,15/10/2024 22:56,15/10/2024 22:56,15/10/2024 23:07,,15/10/2024 23:02,15/10/2024 23:12,15/10/2024 23:09,15/10/2024 23:31,,,,"320,00","0,00","0,00","0,00","19,39","19,20","0,00","100,00","32,00","0,00","50,85",evet,,"98,56","0,00","0,00","98,56","0,00","0,00","0,00","100,00","0,00",1 Margherita
Arthur's Pizza,vz11-7fng,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,14/10/2024 18:05,14/10/2024 18:05,14/10/2024 18:16,,14/10/2024 18:14,14/10/2024 18:26,14/10/2024 18:31,14/10/2024 18:43,,,,"340,00","0,00","0,00","0,00","17,41","32,64","68,00","0,00","54,40","0,00","0,00",evet,,"167,55","0,00","0,00","167,55","0,00","0,00","68,00","0,00","0,00",1 Torino
Arthur's Pizza,vz11-7okk,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,16/10/2024 20:26,16/10/2024 20:26,16/10/2024 20:40,,16/10/2024 20:43,16/10/2024 20:45,16/10/2024 20:56,16/10/2024 20:54,,,,"680,00","0,00","0,00","0,00","50,74","40,80","0,00","150,00","68,00","0,00","161,02",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Roma, 1 Torino"
Arthur's Pizza,vz11-811j,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,16/10/2024 19:51,16/10/2024 19:51,16/10/2024 20:02,,16/10/2024 20:03,16/10/2024 20:05,16/10/2024 20:10,16/10/2024 20:14,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-8da9,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,05/10/2024 15:47,05/10/2024 15:47,05/10/2024 15:58,05/10/2024 15:57,05/10/2024 15:53,05/10/2024 15:58,05/10/2024 16:11,05/10/2024 16:16,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Verona
Arthur's Pizza,vz11-8ovt,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,15/10/2024 22:56,15/10/2024 22:56,15/10/2024 23:07,,15/10/2024 23:02,15/10/2024 23:11,15/10/2024 23:14,15/10/2024 23:20,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-8w2z,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/10/2024 20:00,04/10/2024 20:00,04/10/2024 20:13,04/10/2024 20:14,04/10/2024 20:31,04/10/2024 20:31,04/10/2024 20:23,04/10/2024 20:39,,,,"390,00","0,00","0,00","0,00","26,97","23,40","0,00","100,00","39,00","0,00","80,51",evet,,"120,12","0,00","0,00","120,12","0,00","0,00","0,00","100,00","0,00","1 Roma, 1 Fanta (25 cl.)"
Arthur's Pizza,vz11-9d7d,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,22/09/2024 19:35,22/09/2024 19:35,22/09/2024 19:43,22/09/2024 19:45,22/09/2024 20:05,22/09/2024 20:05,22/09/2024 19:47,22/09/2024 20:13,,,,"340,00","0,00","0,00","0,00","17,41","32,64","68,00","0,00","54,40","0,00","0,00",evet,,"167,55","0,00","0,00","167,55","0,00","0,00","68,00","0,00","0,00",1 Torino
Arthur's Pizza,vz11-ap2t,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,30/09/2024 17:27,30/09/2024 17:27,30/09/2024 17:38,30/09/2024 17:38,30/09/2024 17:52,30/09/2024 17:54,30/09/2024 17:46,30/09/2024 18:01,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-atub,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/09/2024 17:00,30/09/2024 17:00,30/09/2024 17:13,,30/09/2024 17:13,30/09/2024 17:15,30/09/2024 17:29,30/09/2024 17:28,,,,"660,00","0,00","0,00","0,00","48,58","39,60","0,00","150,00","66,00","0,00","152,54",evet,,"203,28","0,00","0,00","203,28","0,00","0,00","0,00","150,00","0,00","1 Roma, 1 Margherita"
Arthur's Pizza,vz11-boue,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/10/2024 20:06,04/10/2024 20:06,04/10/2024 20:18,04/10/2024 20:15,04/10/2024 20:31,04/10/2024 20:31,04/10/2024 20:29,04/10/2024 20:54,,,,"320,00","0,00","0,00","0,00","19,39","19,20","0,00","100,00","32,00","0,00","50,85",evet,,"98,56","0,00","0,00","98,56","0,00","0,00","0,00","100,00","0,00",1 Margherita
Arthur's Pizza,vz11-bur5,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,02/10/2024 17:43,02/10/2024 17:43,02/10/2024 17:54,02/10/2024 17:59,02/10/2024 17:51,02/10/2024 17:59,02/10/2024 18:00,02/10/2024 18:05,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-c962,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,05/10/2024 18:37,05/10/2024 18:37,05/10/2024 18:51,,05/10/2024 18:50,05/10/2024 18:54,05/10/2024 18:58,05/10/2024 19:00,,,,"680,00","0,00","0,00","0,00","50,74","40,80","0,00","150,00","68,00","0,00","161,02",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Roma, 1 Torino"
Arthur's Pizza,vz11-deyq,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,20/09/2024 23:00,20/09/2024 23:00,20/09/2024 23:14,20/09/2024 23:43,20/09/2024 23:47,20/09/2024 23:49,20/09/2024 23:29,21/09/2024 00:26,,,,"680,00","0,00","0,00","0,00","34,82","65,28","136,00","0,00","108,80","0,00","0,00",evet,,"335,10","0,00","0,00","335,10","0,00","0,00","136,00","0,00","0,00","1 Roma Pizza, 1 Torino"
Arthur's Pizza,vz11-dm5s,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,05/10/2024 17:32,05/10/2024 17:32,05/10/2024 17:43,,05/10/2024 17:39,05/10/2024 17:41,05/10/2024 17:48,05/10/2024 17:50,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-dzek,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,24/09/2024 20:23,24/09/2024 20:23,24/09/2024 20:35,,24/09/2024 20:32,24/09/2024 20:34,24/09/2024 20:40,24/09/2024 20:42,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-f2wp,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,03/10/2024 15:53,03/10/2024 15:53,03/10/2024 16:04,,03/10/2024 15:58,03/10/2024 16:06,03/10/2024 16:14,03/10/2024 16:18,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-fizh,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,06/10/2024 22:58,06/10/2024 22:59,06/10/2024 23:10,,06/10/2024 23:07,06/10/2024 23:13,06/10/2024 23:15,06/10/2024 23:21,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-iu5p,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,03/10/2024 13:55,03/10/2024 13:55,03/10/2024 14:06,,03/10/2024 13:59,03/10/2024 14:09,03/10/2024 14:18,03/10/2024 14:23,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-l1v6,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/10/2024 19:44,04/10/2024 19:44,04/10/2024 19:55,,04/10/2024 19:50,04/10/2024 20:03,04/10/2024 19:59,04/10/2024 20:13,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-lbmf,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,15/10/2024 22:16,15/10/2024 22:16,15/10/2024 22:27,,15/10/2024 22:22,15/10/2024 22:26,15/10/2024 22:39,15/10/2024 22:40,,,,"320,00","0,00","0,00","0,00","16,38","30,72","64,00","0,00","51,20","0,00","0,00",evet,,"157,70","0,00","0,00","157,70","0,00","0,00","64,00","0,00","0,00",1 Napolitan
Arthur's Pizza,vz11-llum,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,09/10/2024 20:30,09/10/2024 20:30,09/10/2024 20:42,,09/10/2024 20:45,09/10/2024 20:58,09/10/2024 20:53,09/10/2024 21:16,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-lstp,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,14/10/2024 19:31,14/10/2024 19:32,14/10/2024 19:42,14/10/2024 19:38,14/10/2024 19:41,14/10/2024 19:42,14/10/2024 19:58,14/10/2024 19:58,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-ncku,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,20/09/2024 23:17,20/09/2024 23:18,20/09/2024 23:32,20/09/2024 23:47,20/09/2024 23:47,20/09/2024 23:48,20/09/2024 23:47,21/09/2024 00:05,,,,"710,00","0,00","0,00","0,00","53,99","42,60","0,00","150,00","71,00","0,00","173,73",evet,,"218,68","0,00","0,00","218,68","0,00","0,00","0,00","150,00","0,00","1 Margherita Pizza (Orta), 1 Roma Pizza, 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-nkez,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,05/10/2024 21:34,05/10/2024 21:35,05/10/2024 21:45,,05/10/2024 21:45,05/10/2024 21:47,05/10/2024 21:52,05/10/2024 22:00,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-oakp,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,21/09/2024 17:58,21/09/2024 17:59,21/09/2024 18:10,21/09/2024 18:14,21/09/2024 18:11,21/09/2024 18:14,21/09/2024 18:17,21/09/2024 18:23,,,,"390,00","0,00","0,00","0,00","19,97","37,44","78,00","0,00","62,40","0,00","0,00",evet,,"192,19","0,00","0,00","192,19","0,00","0,00","78,00","0,00","0,00","1 Milano Pizza, 1 Lipton Ice Tea Şeftali (25 cl.)"
Arthur's Pizza,vz11-p77t,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,16/10/2024 20:10,16/10/2024 20:10,16/10/2024 20:22,,16/10/2024 20:21,16/10/2024 20:25,16/10/2024 20:27,16/10/2024 20:33,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-pj77,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,16/10/2024 18:51,16/10/2024 18:51,16/10/2024 19:03,,16/10/2024 18:57,16/10/2024 19:03,16/10/2024 19:11,16/10/2024 19:11,,,,"370,00","0,00","0,00","0,00","24,81","22,20","0,00","100,00","37,00","0,00","72,03",evet,,"113,96","0,00","0,00","113,96","0,00","0,00","0,00","100,00","0,00","1 Coca-Cola Zero Sugar (25 cl.), 1 Napolitan"
Arthur's Pizza,vz11-pk9o,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/10/2024 19:42,04/10/2024 19:42,04/10/2024 19:56,,04/10/2024 19:50,04/10/2024 20:04,04/10/2024 19:56,04/10/2024 20:34,,,,"680,00","0,00","0,00","0,00","50,74","40,80","0,00","150,00","68,00","0,00","161,02",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Torino, 1 Roma"
Arthur's Pizza,vz11-pvhe,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,14/10/2024 16:50,,14/10/2024 17:01,,,,,,14/10/2024 16:50,İptal Sebebi: Müşteri iptali,Müşteri,"340,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",1 Torino
Arthur's Pizza,vz11-qgcl,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,07/10/2024 17:49,07/10/2024 17:49,07/10/2024 18:00,07/10/2024 17:59,07/10/2024 18:00,07/10/2024 18:02,07/10/2024 18:09,07/10/2024 18:12,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-rfvf,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/10/2024 17:37,03/10/2024 17:37,03/10/2024 17:48,,03/10/2024 17:45,03/10/2024 17:50,03/10/2024 17:55,03/10/2024 17:56,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-sh7h,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,16/10/2024 20:22,16/10/2024 20:23,16/10/2024 20:34,,16/10/2024 20:33,16/10/2024 20:36,16/10/2024 20:47,16/10/2024 20:50,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-sibl,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,15/10/2024 20:24,15/10/2024 20:24,15/10/2024 20:36,,15/10/2024 20:32,15/10/2024 20:39,15/10/2024 20:41,15/10/2024 20:45,,,,"390,00","0,00","0,00","0,00","26,97","23,40","0,00","100,00","39,00","0,00","80,51",evet,,"120,12","0,00","0,00","120,12","0,00","0,00","0,00","100,00","0,00","1 Milano, 1 Coca-Cola Zero Sugar (25 cl.)"
Arthur's Pizza,vz11-tcon,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,14/10/2024 19:59,14/10/2024 19:59,14/10/2024 20:11,,14/10/2024 20:11,14/10/2024 20:13,14/10/2024 20:24,14/10/2024 20:23,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-tsyt,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,25/09/2024 11:47,25/09/2024 11:47,25/09/2024 11:58,25/09/2024 11:48,25/09/2024 11:50,25/09/2024 11:51,25/09/2024 12:00,25/09/2024 11:56,,,,"320,00","0,00","0,00","0,00","16,38","30,72","64,00","0,00","51,20","0,00","0,00",evet,,"157,70","0,00","0,00","157,70","0,00","0,00","64,00","0,00","0,00",1 Margherita
